Player,Pos,Age,Tm,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,2P%,eFG%,FT%,Season,PER,TS%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Reggie King,SF,26,SEA,77,27.1,7.8,6.1,2.3,0.7,0.3,1.6,0.52,,0.522,0.52,0.66,1983-1984,11.7,0.559,13.3,1.3,2.1,3.4,0.079,-1.0,0.3,-0.6,0.7
Billy Knight,SF,31,KCK,75,25.1,12.8,3.4,2.1,0.7,0.1,2.1,0.491,0.286,0.495,0.494,0.859,1983-1984,14.3,0.564,21.5,2.0,1.4,3.4,0.086,0.2,-1.0,-0.8,0.6
Bill Laimbeer,C,26,DET,82,34.9,17.3,12.2,1.8,0.6,1.0,1.8,0.53,0.0,0.535,0.53,0.866,1983-1984,19.2,0.59,18.2,7.3,3.5,10.8,0.181,2.5,-0.7,1.8,2.7
Bob Lanier*,C,35,MIL,72,27.9,13.6,6.3,2.6,0.8,0.7,2.3,0.572,,0.575,0.572,0.708,1983-1984,17.7,0.607,20.4,3.4,3.3,6.7,0.16,1.6,1.1,2.6,2.3
Allen Leavell,PG,26,HOU,82,24.5,11.5,1.4,5.6,1.3,0.1,2.2,0.477,0.155,0.512,0.485,0.832,1983-1984,15.9,0.553,20.4,2.8,1.6,4.3,0.104,0.8,-0.2,0.6,1.3
Ronnie Lester,PG,25,CHI,43,16.0,5.4,1.1,3.9,0.7,0.1,1.7,0.415,0.2,0.421,0.418,0.862,1983-1984,12.5,0.513,18.0,0.2,0.5,0.7,0.048,-0.4,-0.8,-1.2,0.1
Fat Lever,PG,23,POR,81,24.8,9.7,2.7,4.6,1.7,0.4,1.5,0.447,0.2,0.452,0.449,0.743,1983-1984,15.8,0.495,18.4,2.5,2.2,4.8,0.114,1.1,1.2,2.3,2.2
Cliff Levingston,PF,23,DET,80,21.8,7.3,6.8,1.4,0.6,1.0,1.0,0.525,,0.529,0.525,0.672,1983-1984,14.8,0.563,13.1,3.2,2.1,5.3,0.144,0.1,0.3,0.4,1.1
Alton Lister,PF,25,MIL,82,23.8,7.6,7.4,1.3,0.5,1.7,1.9,0.5,,0.5,0.5,0.626,1983-1984,12.5,0.529,16.1,-0.1,4.1,4.0,0.098,-3.0,2.0,-0.9,0.5
Lewis Lloyd,SG,24,HOU,82,31.4,17.8,3.6,3.9,1.2,0.5,3.0,0.516,0.231,0.519,0.517,0.789,1983-1984,16.3,0.555,23.8,2.6,2.0,4.6,0.085,1.1,-0.4,0.7,1.8
John Long,SG,27,DET,82,30.7,16.3,3.5,2.5,1.1,0.2,1.7,0.472,0.2,0.473,0.472,0.884,1983-1984,14.9,0.523,21.7,3.6,1.7,5.3,0.102,0.4,-0.8,-0.4,1.0
Sidney Lowe,PG,24,IND,78,15.9,4.2,1.6,3.4,1.2,0.1,1.4,0.413,0.111,0.436,0.417,0.777,1983-1984,12.2,0.506,14.2,0.1,1.6,1.7,0.066,-2.0,1.4,-0.6,0.4
John Lucas,PG,30,SAS,63,28.7,10.9,2.9,10.7,1.5,0.1,2.3,0.462,0.275,0.487,0.478,0.764,1983-1984,18.1,0.519,17.4,3.4,0.9,4.3,0.114,3.2,-0.7,2.5,2.0
Maurice Lucas,PF,31,PHO,75,30.8,15.9,9.7,2.7,0.7,0.5,2.4,0.497,0.0,0.499,0.497,0.765,1983-1984,18.1,0.555,22.3,3.6,2.8,6.4,0.134,1.1,-0.5,0.6,1.5
Kyle Macy,PG,26,PHO,82,29.3,10.1,2.3,4.3,1.5,0.1,1.4,0.501,0.329,0.519,0.517,0.833,1983-1984,13.2,0.545,15.0,2.9,2.0,5.0,0.099,-0.5,0.6,0.1,1.3
Rick Mahorn,PF,25,WSB,82,32.9,9.0,9.0,1.6,0.8,1.5,1.7,0.507,,0.507,0.507,0.651,1983-1984,11.3,0.536,13.1,0.7,4.1,4.8,0.085,-2.5,1.4,-1.1,0.6
Jeff Malone,SG,22,WSB,81,24.4,12.1,1.9,1.9,0.3,0.2,1.4,0.444,0.324,0.455,0.458,0.826,1983-1984,11.3,0.494,23.8,0.2,1.1,1.3,0.032,-1.5,-2.0,-3.5,-0.8
Moses Malone*,C,28,PHI,71,36.8,22.7,13.4,1.4,1.0,1.5,3.5,0.483,0.0,0.485,0.483,0.75,1983-1984,21.8,0.566,26.4,5.0,4.6,9.5,0.175,2.0,-1.2,0.8,1.8
Wes Matthews,PG,24,TOT,20,19.4,7.5,1.4,4.2,0.8,0.2,2.0,0.466,0.125,0.488,0.469,0.75,1983-1984,12.3,0.511,20.1,0.0,0.4,0.4,0.052,-2.1,-0.6,-2.7,0.0
Cedric Maxwell,SF,28,BOS,80,31.3,11.9,5.8,2.6,0.8,0.3,2.5,0.532,0.167,0.536,0.533,0.753,1983-1984,13.5,0.61,16.2,3.6,2.9,6.4,0.124,0.6,-0.2,0.4,1.5
Bob McAdoo*,C,32,LAL,70,20.8,13.1,4.1,1.1,0.6,0.7,1.8,0.471,0.0,0.474,0.471,0.803,1983-1984,15.9,0.53,27.4,1.1,1.6,2.7,0.089,-1.7,-1.2,-2.8,-0.3
Rodney McCray,SF,22,HOU,79,26.3,10.8,5.7,2.2,0.7,0.7,1.5,0.499,0.25,0.5,0.499,0.731,1983-1984,14.4,0.546,17.1,2.7,1.9,4.6,0.106,0.4,0.0,0.4,1.3
Mike McGee,SF,24,LAL,77,18.5,9.8,2.5,1.1,0.6,0.1,1.4,0.594,0.167,0.603,0.596,0.54,1983-1984,14.7,0.597,21.0,1.8,1.0,2.8,0.095,0.0,-1.4,-1.4,0.2
Kevin McHale*,PF,26,BOS,82,31.4,18.4,7.4,1.3,0.3,1.5,1.8,0.556,,0.557,0.557,0.765,1983-1984,20.0,0.605,22.3,7.0,3.5,10.5,0.196,2.5,-0.2,2.3,2.8
Kevin McKenna,SG,25,IND,61,15.1,6.3,1.6,1.9,0.8,0.1,1.0,0.41,0.176,0.421,0.414,0.816,1983-1984,10.8,0.467,21.3,-0.3,1.0,0.6,0.031,-3.4,-0.1,-3.5,-0.4
Tom McMillen,C,31,WSB,62,20.9,9.2,3.2,1.2,0.2,0.3,1.1,0.497,0.167,0.501,0.498,0.814,1983-1984,12.3,0.555,19.3,1.4,1.0,2.4,0.09,-1.4,-0.8,-2.2,-0.1
Joe Meriweather,C,30,KCK,73,20.6,6.6,4.8,0.7,0.5,0.8,1.1,0.532,,0.532,0.532,0.764,1983-1984,10.9,0.575,13.4,1.2,1.7,2.9,0.092,-2.7,0.5,-2.3,-0.1
Mike Mitchell,SF,28,SAS,79,36.1,23.3,7.2,1.2,0.8,0.9,1.8,0.488,0.429,0.488,0.49,0.779,1983-1984,17.1,0.525,25.7,4.1,1.4,5.5,0.092,0.5,-2.2,-1.7,0.2
Sidney Moncrief*,SG,26,MIL,79,38.9,20.9,6.7,4.5,1.4,0.3,2.7,0.498,0.278,0.501,0.5,0.848,1983-1984,19.8,0.591,22.2,8.4,4.2,12.7,0.198,3.7,0.4,4.1,4.7
Johnny Moore,PG,25,SAS,59,28.0,10.1,3.0,9.6,2.1,0.3,2.4,0.446,0.322,0.471,0.473,0.755,1983-1984,17.5,0.514,17.0,2.4,1.4,3.8,0.11,2.3,0.8,3.1,2.1
Larry Nance,PF,24,PHO,82,35.4,17.7,8.3,2.6,1.0,2.1,2.2,0.576,0.0,0.58,0.576,0.707,1983-1984,19.4,0.605,19.5,6.2,3.7,9.8,0.163,2.2,0.9,3.1,3.8
Calvin Natt,SF,27,POR,79,33.4,16.2,6.0,2.3,0.9,0.3,2.1,0.583,0.118,0.593,0.585,0.797,1983-1984,16.9,0.633,17.9,6.3,2.1,8.4,0.154,2.2,-0.7,1.5,2.3
Kurt Nimphius,C,25,DAL,82,27.9,7.9,6.3,2.1,0.5,1.8,1.2,0.52,,0.522,0.521,0.623,1983-1984,13.0,0.544,12.6,2.5,2.3,4.8,0.101,-0.9,1.2,0.3,1.3
Norm Nixon,PG,28,SDC,82,37.2,17.0,2.5,11.1,1.1,0.0,3.1,0.462,0.239,0.471,0.467,0.76,1983-1984,16.9,0.501,21.5,5.1,0.3,5.4,0.085,3.1,-2.2,0.8,2.2
Mike O'Koren,SF,25,NJN,73,16.3,5.9,2.4,1.3,0.5,0.2,1.0,0.483,0.179,0.507,0.49,0.609,1983-1984,10.0,0.508,16.6,0.3,1.2,1.5,0.062,-1.8,-0.4,-2.2,0.0
Mark Olberding,PF,27,KCK,81,26.7,9.4,5.5,2.4,0.6,0.3,2.0,0.494,,0.495,0.494,0.821,1983-1984,11.5,0.589,15.1,2.0,2.1,4.1,0.091,-1.8,0.4,-1.4,0.3
Louis Orr,SF,25,NYK,78,21.0,8.9,2.9,0.8,0.8,0.2,1.2,0.458,,0.458,0.458,0.82,1983-1984,12.4,0.524,19.3,1.3,2.3,3.5,0.103,-0.7,0.0,-0.8,0.5
Robert Parish*,C,30,BOS,80,35.8,19.0,10.7,1.7,0.7,1.5,2.3,0.546,,0.546,0.546,0.745,1983-1984,19.2,0.584,21.3,5.7,4.8,10.5,0.175,1.8,0.1,1.9,2.8
Jim Paxson,SG,26,POR,81,33.2,21.3,2.1,3.1,1.5,0.1,1.8,0.514,0.288,0.525,0.521,0.841,1983-1984,19.5,0.573,24.7,7.5,1.9,9.5,0.17,2.8,-0.5,2.2,2.9
Ricky Pierce,SG,24,SDC,69,18.6,9.9,2.0,0.9,0.4,0.2,1.2,0.47,0.0,0.478,0.47,0.861,1983-1984,13.2,0.53,22.6,1.7,0.1,1.8,0.067,-1.1,-1.9,-3.0,-0.3
Ben Poquette,PF,28,CLE,51,16.8,3.6,3.6,1.0,0.4,0.6,0.5,0.439,0.2,0.446,0.442,0.791,1983-1984,9.6,0.487,10.6,0.4,0.9,1.3,0.075,-2.4,1.1,-1.3,0.1
Paul Pressey,SG,25,MIL,81,21.4,8.3,3.5,3.1,1.1,0.6,1.9,0.523,0.222,0.528,0.525,0.6,1983-1984,14.5,0.547,18.9,0.9,2.9,3.8,0.106,-0.1,2.0,1.9,1.7
Kurt Rambis,PF,25,LAL,47,15.8,3.6,5.7,0.7,0.6,0.3,1.2,0.558,,0.558,0.558,0.636,1983-1984,10.9,0.591,10.7,0.3,1.2,1.5,0.095,-2.0,0.5,-1.5,0.1
Kelvin Ransey,PG,25,NJN,80,24.2,9.5,1.6,6.0,1.1,0.1,1.8,0.434,0.219,0.445,0.439,0.792,1983-1984,14.0,0.487,18.9,1.8,2.0,3.8,0.095,0.2,-0.3,-0.1,0.9
Robert Reid,SF,28,HOU,64,30.3,14.0,5.3,3.4,1.4,0.5,1.4,0.474,0.25,0.476,0.475,0.659,1983-1984,14.5,0.491,20.4,1.5,2.1,3.5,0.088,-0.7,0.7,0.0,1.0
Clint Richardson,SG,27,PHI,69,22.8,7.6,2.4,2.2,0.7,0.3,1.4,0.467,0.0,0.471,0.467,0.767,1983-1984,10.1,0.503,16.3,0.3,1.6,1.9,0.057,-2.1,-0.2,-2.2,-0.1
Micheal Ray Richardson,PG,28,NJN,48,26.8,12.0,3.6,4.5,2.1,0.4,2.5,0.46,0.241,0.487,0.473,0.704,1983-1984,15.1,0.5,21.5,0.3,2.1,2.4,0.09,-0.4,2.2,1.8,1.2
Doc Rivers,PG,22,ATL,81,23.9,9.3,2.7,3.9,1.6,0.4,2.1,0.462,0.167,0.469,0.464,0.785,1983-1984,14.9,0.553,19.1,1.6,2.6,4.2,0.103,-0.8,1.8,1.1,1.5
Fred Roberts,PF,23,SAS,79,19.4,7.3,3.8,1.2,0.7,0.5,1.3,0.536,0.25,0.539,0.538,0.837,1983-1984,12.6,0.604,14.5,2.0,0.9,3.0,0.093,-1.0,0.1,-0.9,0.4
Cliff Robinson,C,23,CLE,73,32.9,17.8,10.3,2.5,0.7,0.4,2.6,0.45,,0.45,0.45,0.701,1983-1984,16.6,0.488,26.4,0.2,2.9,3.1,0.062,0.2,-0.8,-0.6,0.9
Truck Robinson,PF,32,NYK,65,32.8,10.8,8.4,1.4,0.7,0.4,2.5,0.489,,0.489,0.489,0.646,1983-1984,10.4,0.522,16.2,-0.1,3.3,3.2,0.071,-2.0,-0.2,-2.2,-0.1
Tree Rollins,C,28,ATL,77,30.5,8.6,7.7,0.8,0.5,3.6,1.3,0.518,,0.518,0.518,0.621,1983-1984,14.2,0.544,13.1,1.8,3.8,5.5,0.113,-1.3,2.3,1.0,1.8
Lorenzo Romar,PG,25,TOT,68,15.0,5.8,1.4,2.8,0.8,0.1,0.9,0.459,0.121,0.494,0.464,0.713,1983-1984,14.8,0.501,18.8,0.9,1.5,2.4,0.113,0.1,1.2,1.2,0.8
Lorenzo Romar,PG,25,MIL,65,15.5,6.0,1.4,3.0,0.8,0.1,1.0,0.46,0.125,0.494,0.465,0.722,1983-1984,14.9,0.502,18.8,0.9,1.5,2.4,0.114,0.1,1.2,1.3,0.8
Dan Roundfield,PF,30,ATL,73,35.8,18.9,9.9,2.5,0.8,1.0,2.8,0.485,0.0,0.49,0.485,0.77,1983-1984,18.9,0.551,24.1,3.5,3.6,7.1,0.131,1.8,-0.1,1.7,2.4
Jeff Ruland,C,25,WSB,75,41.1,22.2,12.3,3.9,0.9,1.0,4.6,0.579,0.143,0.582,0.579,0.733,1983-1984,19.6,0.633,23.0,5.0,4.3,9.3,0.144,1.9,0.7,2.6,3.6
Ralph Sampson*,C,23,HOU,82,32.8,21.0,11.1,2.0,0.9,2.4,3.6,0.523,,0.524,0.523,0.661,1983-1984,20.1,0.551,27.1,1.9,4.1,6.0,0.108,0.5,0.4,0.9,2.0
Danny Schayes,C,24,DEN,82,17.3,7.1,5.3,1.1,0.4,0.7,1.5,0.493,,0.496,0.493,0.79,1983-1984,12.9,0.592,16.2,1.8,1.1,2.8,0.095,-2.8,-0.6,-3.4,-0.5
Byron Scott,SG,22,LAL,74,22.1,10.6,2.2,2.4,1.1,0.3,1.6,0.484,0.235,0.497,0.49,0.806,1983-1984,13.4,0.525,21.3,1.1,1.5,2.7,0.079,-1.5,0.0,-1.5,0.2
Lonnie Shelton,PF,28,CLE,79,26.6,10.8,4.8,2.3,1.0,0.7,2.1,0.476,0.2,0.478,0.477,0.764,1983-1984,12.6,0.506,20.0,0.0,2.1,2.1,0.048,-1.5,0.3,-1.3,0.4
Purvis Short,SF,26,GSW,79,37.3,22.8,5.5,3.1,1.3,0.1,2.9,0.473,0.306,0.482,0.48,0.793,1983-1984,16.9,0.529,25.6,4.1,1.9,6.0,0.098,1.3,-1.3,0.0,1.5
Jerry Sichting,PG,27,IND,80,31.2,11.5,2.1,5.7,1.1,0.1,1.8,0.532,0.3,0.539,0.536,0.867,1983-1984,13.9,0.569,15.7,3.2,1.9,5.2,0.099,-0.1,-0.5,-0.6,0.9
Jack Sikma*,C,28,SEA,82,36.5,19.1,11.1,4.0,1.2,1.1,2.9,0.499,,0.5,0.499,0.856,1983-1984,19.7,0.572,22.2,5.3,4.4,9.7,0.156,1.7,1.2,2.9,3.7
Derek Smith,SG,22,SDC,61,21.3,9.8,2.8,1.3,0.5,0.4,1.3,0.546,0.167,0.551,0.547,0.755,1983-1984,14.0,0.591,18.0,2.3,0.4,2.6,0.098,-0.2,-0.5,-0.7,0.4
Larry Smith,PF,26,GSW,75,27.9,7.8,9.0,1.0,0.8,0.3,1.7,0.56,,0.56,0.56,0.56,1983-1984,12.1,0.571,11.8,1.8,2.1,4.0,0.091,-1.3,-0.9,-2.2,-0.1
Ricky Sobers,SG,31,WSB,81,32.4,15.6,2.2,4.7,1.4,0.2,2.7,0.456,0.261,0.477,0.469,0.837,1983-1984,13.2,0.514,23.6,0.4,2.5,2.9,0.053,-1.3,-0.2,-1.6,0.3
Rory Sparrow,PG,25,NYK,79,30.8,10.4,2.4,6.8,1.3,0.1,2.7,0.474,0.256,0.486,0.481,0.824,1983-1984,12.4,0.514,17.2,1.1,3.1,4.2,0.083,-0.5,0.0,-0.5,0.9
Steve Stipanovich,C,23,IND,81,30.0,12.0,6.9,2.1,0.9,0.8,2.0,0.48,0.188,0.486,0.482,0.753,1983-1984,12.6,0.526,18.4,0.4,3.3,3.6,0.072,-2.1,0.3,-1.8,0.1
Jon Sundvold,PG,22,SEA,73,17.6,6.9,1.2,3.3,0.4,0.0,1.1,0.445,0.243,0.461,0.454,0.889,1983-1984,12.1,0.488,19.4,0.5,0.6,1.2,0.044,-1.1,-1.7,-2.7,-0.2
Reggie Theus,PG,26,TOT,61,24.6,12.2,2.1,5.8,0.8,0.2,2.6,0.419,0.167,0.437,0.425,0.762,1983-1984,14.3,0.498,24.5,0.7,1.0,1.8,0.056,0.2,-1.4,-1.2,0.3
Reggie Theus,PG,26,CHI,31,19.4,8.7,1.5,4.6,0.7,0.1,1.9,0.388,0.2,0.401,0.395,0.778,1983-1984,12.9,0.476,23.7,0.1,0.4,0.5,0.043,-0.7,-1.6,-2.3,0.0
Reggie Theus,PG,26,KCK,30,29.9,15.8,2.8,7.0,1.0,0.3,3.2,0.438,0.148,0.46,0.443,0.751,1983-1984,15.3,0.511,25.1,0.6,0.6,1.2,0.065,0.8,-1.3,-0.5,0.3
Isiah Thomas*,PG,22,DET,82,36.7,21.3,4.0,11.1,2.5,0.4,3.7,0.462,0.338,0.468,0.47,0.733,1983-1984,20.9,0.52,25.4,5.7,3.4,9.1,0.144,4.0,0.7,4.8,5.1
Jim Thomas,SG,23,IND,72,16.9,6.3,2.1,1.8,0.8,0.1,1.0,0.464,0.091,0.474,0.465,0.727,1983-1984,12.1,0.504,17.6,0.4,1.2,1.6,0.065,-1.6,0.2,-1.4,0.2
LaSalle Thompson,C,22,KCK,80,23.9,10.3,8.9,1.1,0.9,1.8,2.1,0.523,,0.523,0.523,0.717,1983-1984,16.9,0.562,19.0,1.5,3.3,4.9,0.122,-1.3,1.1,-0.1,0.9
Mychal Thompson,C,29,POR,79,33.5,15.7,8.7,3.9,1.1,1.4,3.0,0.524,,0.525,0.524,0.667,1983-1984,17.9,0.561,20.4,3.6,3.3,6.9,0.125,1.9,0.8,2.7,3.1
Paul Thompson,SF,22,CLE,82,21.1,9.0,3.8,1.5,0.9,0.5,0.9,0.467,0.231,0.482,0.474,0.772,1983-1984,14.9,0.51,19.3,2.0,1.8,3.7,0.104,0.3,0.4,0.7,1.2
Andrew Toney,SG,26,PHI,78,32.8,20.4,2.5,4.8,0.9,0.3,3.8,0.527,0.316,0.534,0.532,0.839,1983-1984,17.3,0.597,26.3,4.2,2.2,6.4,0.12,1.5,-1.4,0.0,1.3
Kelly Tripucka,SF,24,DET,76,32.8,21.3,4.0,3.0,0.9,0.2,2.5,0.459,0.118,0.464,0.46,0.815,1983-1984,16.8,0.53,26.5,4.1,1.5,5.7,0.109,1.3,-1.6,-0.3,1.1
Trent Tucker,SG,24,NYK,63,19.5,7.6,2.1,2.2,1.0,0.1,0.9,0.5,0.375,0.505,0.507,0.758,1983-1984,13.6,0.518,17.6,1.2,1.8,3.0,0.119,-0.2,1.6,1.3,1.0
Terry Tyler,SF,27,DET,82,19.5,8.8,3.5,0.9,0.8,0.7,1.0,0.453,0.154,0.459,0.454,0.712,1983-1984,13.2,0.482,19.9,0.8,1.7,2.5,0.074,-0.8,-0.1,-0.9,0.4
Darnell Valentine,PG,24,POR,68,27.8,10.2,1.9,5.8,1.6,0.1,2.2,0.447,,0.45,0.447,0.789,1983-1984,13.8,0.52,17.4,2.1,1.6,3.7,0.093,0.0,-0.1,-0.2,0.9
Kiki Vandeweghe,PF,25,DEN,78,35.1,29.4,4.8,3.1,0.7,0.6,2.0,0.558,0.367,0.562,0.562,0.852,1983-1984,23.6,0.618,27.8,9.7,0.6,10.3,0.181,5.4,-1.8,3.6,3.9
Jay Vincent,SF,24,DAL,61,23.3,11.0,4.0,1.9,0.5,0.2,1.9,0.435,,0.436,0.435,0.781,1983-1984,12.1,0.499,23.1,0.2,0.9,1.1,0.038,-2.2,-1.8,-3.9,-0.7
Danny Vranes,SF,25,SEA,80,27.2,8.4,4.9,1.7,0.6,0.7,1.5,0.521,,0.522,0.521,0.648,1983-1984,10.7,0.559,13.8,1.5,1.9,3.4,0.076,-1.9,0.1,-1.8,0.1
Darrell Walker,PG,22,NYK,82,16.1,7.9,2.0,3.5,1.5,0.2,2.4,0.417,0.267,0.421,0.421,0.791,1983-1984,15.9,0.508,26.1,-0.4,2.7,2.3,0.083,-0.5,2.3,1.8,1.3
Bill Walton*,C,31,SDC,55,26.8,12.1,8.7,3.3,0.8,1.6,3.2,0.556,,0.558,0.556,0.597,1983-1984,17.9,0.57,20.6,0.7,1.6,2.3,0.074,0.9,1.6,2.6,1.7
Marvin Webster,C,31,NYK,76,17.0,3.8,4.8,0.7,0.4,1.3,1.1,0.469,,0.469,0.469,0.564,1983-1984,10.7,0.499,12.1,-0.1,2.5,2.5,0.091,-2.4,2.0,-0.3,0.5
Ennis Whatley,PG,21,CHI,80,27.0,8.4,2.5,8.3,1.5,0.2,3.4,0.469,,0.471,0.469,0.73,1983-1984,13.5,0.519,17.5,-0.3,2.2,1.9,0.043,-0.2,-0.4,-0.6,0.8
Mitchell Wiggins,SG,24,CHI,82,25.9,12.4,4.0,2.3,1.3,0.1,1.7,0.448,0.241,0.455,0.452,0.742,1983-1984,13.7,0.501,22.5,1.1,2.2,3.3,0.076,-1.3,0.2,-1.1,0.5
Jamaal Wilkes*,SF,30,LAL,75,33.4,17.3,4.5,2.9,1.0,0.5,1.8,0.514,0.25,0.516,0.515,0.743,1983-1984,15.4,0.549,21.1,4.0,2.0,6.0,0.115,0.6,-0.9,-0.3,1.1
Dominique Wilkins*,SF,24,ATL,81,36.6,21.6,7.2,1.6,1.4,1.1,2.7,0.479,0.0,0.482,0.479,0.77,1983-1984,19.2,0.531,27.1,3.4,3.6,7.0,0.113,2.2,-0.7,1.6,2.7
Jeff Wilkins,C,28,UTA,81,21.4,7.8,5.6,0.9,0.3,0.5,1.3,0.479,,0.482,0.479,0.736,1983-1984,10.9,0.527,16.3,0.5,1.9,2.3,0.065,-2.8,-0.8,-3.6,-0.7
Buck Williams,PF,23,NJN,81,37.1,15.7,12.3,1.6,1.0,1.5,2.9,0.535,,0.537,0.535,0.57,1983-1984,15.8,0.556,18.3,2.4,4.9,7.3,0.117,0.0,-0.2,-0.1,1.4
Gus Williams,PG,30,SEA,80,35.2,18.7,2.6,8.4,2.4,0.3,2.9,0.458,0.16,0.464,0.459,0.75,1983-1984,18.9,0.506,25.2,3.0,2.9,5.9,0.101,2.4,0.3,2.7,3.4
Herb Williams,C,25,IND,69,33.0,14.9,8.0,3.1,0.9,1.6,3.0,0.478,0.0,0.48,0.478,0.702,1983-1984,14.8,0.52,21.7,-0.3,3.1,2.8,0.059,-0.8,0.4,-0.4,0.9
Ray Williams,SG,29,NYK,76,29.3,14.8,3.5,5.9,2.1,0.3,2.9,0.445,0.309,0.458,0.458,0.827,1983-1984,17.4,0.521,24.3,2.1,4.1,6.2,0.132,1.0,2.1,3.1,2.9
Rob Williams,PG,22,DEN,79,24.4,10.2,2.5,5.9,1.1,0.1,2.1,0.461,0.319,0.471,0.472,0.818,1983-1984,13.3,0.527,18.3,1.6,0.6,2.2,0.056,-1.0,-1.4,-2.4,-0.2
Sam Williams,PF,24,TOT,77,18.6,6.5,4.4,0.8,0.9,1.4,1.3,0.473,,0.474,0.473,0.657,1983-1984,13.2,0.508,17.0,0.1,2.6,2.7,0.091,-2.5,1.8,-0.8,0.5
Sam Williams,PF,24,PHI,70,19.6,6.7,4.7,0.9,0.9,1.5,1.4,0.477,,0.478,0.477,0.647,1983-1984,13.0,0.509,16.8,0.1,2.5,2.6,0.09,-2.5,1.8,-0.7,0.4
Al Wood,SG,25,SEA,81,27.6,14.3,3.4,2.0,0.8,0.4,1.6,0.494,0.143,0.502,0.496,0.823,1983-1984,14.9,0.545,22.1,2.7,1.7,4.4,0.094,-0.2,-0.7,-0.9,0.6
Mike Woodson,SG,25,KCK,71,25.9,14.5,2.5,2.5,1.2,0.4,1.6,0.477,0.25,0.479,0.478,0.818,1983-1984,15.9,0.541,23.3,2.6,1.6,4.2,0.11,0.4,0.1,0.5,1.2
Orlando Woolridge,SF,24,CHI,75,33.9,19.3,4.9,1.8,0.9,0.8,2.5,0.525,,0.525,0.525,0.715,1983-1984,15.9,0.567,23.8,3.0,2.3,5.3,0.1,0.7,-0.6,0.1,1.4
James Worthy*,PF,22,LAL,82,29.5,14.5,6.3,2.5,0.9,0.9,2.2,0.556,0.0,0.56,0.556,0.759,1983-1984,16.5,0.591,19.7,3.8,2.7,6.5,0.129,0.7,0.2,0.9,1.8
